"""Also it would be great to have the option for paid apps to be a subscription so users are charged periodically to continue using the app.""",Suggestion
"""Some apps could benefit from an easy way to not only send a toast notification but also maintain a notification history users could view afterwards.""",Suggestion
"""* Implicit DataTemplates (not really an issue of the Pivot but would be great to have these.)""",Suggestion
"""A control similar to the FlowDocumentReader/ FlowDocumentScrollViewer would be really awesome!""",Suggestion
"""I've had to take ads out of my app to make it run and stop users complaining but now that means no income until this is fixed""",Normal
"""The control is the equivalent of a pivot table in excelÊ you simply add the datasets with labels and the control sorts out all the selection fieldsÊ visualizations and animations.""",Normal
"""Please expose Undo/Redo functions on the TextBox control so that we can trigger it programatically.""",Suggestion
"""If would like to offer some guides to the user in our own application it could be interesting to have some interesting to be able to show a Popup that give user some indication in the app in a precise scenario (like when discovering a page the first time or when a new feature has been delivered).""",Suggestion
"""Allow to mix two app models (JavaScript+WinJS+HTML5 and C#+XAML) inside one application.""",Suggestion
"""Make scroll viewers and lists support gestures to scroll to bottom or to top at once.""",Suggestion
"""So if a menu is displayed and the user moves the mouse over another menu (without clicking) the first menu would close and the new one hovered over would open.""",Normal
"""In fact I wonder why MS does not support this FUNDAMENTAL feature while Android and iOS already does.""",Normal
"""If you create a ListView in an HTML UWP app you can't invoke an item after scolling trough it with your touchscreen.""",Normal
"""Allow the placement of rectangular items in 2D""",Suggestion
"""Make AutoSuggestBox supports AutomationProperties for test automations and accessibility.""",Suggestion
"""Currently store access from windows is either enabled or disabled this really needs to be more granular""",Suggestion
"""I think that app should have two ratings: one from Windows Phone 8.1 users visible to people having Windows Phone 8.1 and second one from Windows 10 Mobile users visible to Windows 10 users.""",Suggestion
"""In the .appxmanifest one can only specify the default colors or a hex value.""",Normal
"""There should be an option to enter accent to let the default splashscreen have the users accent color.""",Suggestion
"""When using a ListView bound to a CollectionViewSource with Grouped items it would be great to have the option to make the Grouped Item selectable/interactive.""",Suggestion
"""With mouse flyout opens on right click which is ok.""",Normal
"""If i have access to the FM radio APIs i need the ability in my app to force audio to go through the speakers not the headphones.""",Suggestion
"""I would like to programmatically set and get the volume for Windows.""",Suggestion
"""With Windows 10 Mobile UWP and Continuum Microsoft is focusing on enterprise customers and developers so I think bringing VS to windows mobile through continuum can be game changer.""",Suggestion
"""So that in theory our applications could report and find bugs for us.""",Normal
"""It should also be possible to easily select the device where you want to play your system sounds but also to select two channels""",Suggestion
"""Using the CreateRequestAsync method of UserCertificateEnrollmentManager and CertificateEnrollmentManager classes I noticed that the CertificatePropertiesCollection does not give us the capability of specifying enhanced key usage OIDs (for example 1.3.6.1.4.1.311.20.2.2 (SmartCard Logon) 1.3.6.1.5.5.7.3.4 (Secure E-Mail)) basic constraints (like Subject Type=End Entity or Path Length Constraint=none) nor the Subject Alternative Name (like RFC822 DS Object Guid ect).""",Normal
"""I hope you will take this suggestion in consideration since this feature will be very useful and easy to implement by applications developers.""",Normal
"""Of course it would be even better to make xaml use TypeConverter additionally for compatibility's sake with WPF.""",Suggestion
"""I already know workarounds using Bindings but they are not practical they need more code and they are semantically incorrect (a binding is not a transcoding/conversion they are different by nature).""",Normal
"""This gives you low latency input in case of a busy UI thread.""",Normal
"""I think Microsoft needs OR boost XAML development OR if it doesn't interest it open source it then the community can itself improve it...""",Suggestion
"""Please revise that value to 12px or provide better representation solution.""",Suggestion
"""Any media (Audio/MIDI/Video) generator/consumer (be it an app or an hardware device) should be treated as a freely connectable node instead of an hardwired starting/ending point like today.""",Suggestion
"""The documentation indicates that it should be possible to provide an EnvironmentPermission for this to work but out of the box running this code in a UWP project never throws any of the listed exceptions if you don't specify the EnvironmentPermission.""",Normal
"""Simple usage of the DNS-SD API results in the DNS Client service crashing.""",Normal
"""Extremely need password protected zipping and unzipping for universal app.""",Suggestion
"""It would be much like the Skype for desktop's small call window that comes up when you are in a call.""",Normal
"""We'd be much happier if we could just avoid defining these macros entirely to avoid any possible issues.""",Suggestion
"""An API that would take 5 minutes for someone to write up and save me a lot of coding""",Normal
"""PedestrianFeaturesVisible cannot be disabled if MapStyle is set to AerialWithRoads and cannot be enabled if is set to Aerial3DWithRoads.""",Normal
"""I belive it's critical to make the minimize maximize and close buttons customizable for building a refined UI.""",Suggestion
"""WPF apps work much better when ngen'd.""",Normal
"""I liked the previous Dev Center where I could compare multiple apps on the same graph and just the look in general.""",Normal
"""There should be a way to define them at once.""",Normal
"""I'm sure making the interface public would save a number of developers a fair amount of effort and frustration.""",Suggestion
"""It worked fairly well on WP8.1 but now on W10M when you go to the start screen until the tile notification refreshes the live tile shows the default app tile.""",Normal
"""I know I can get server certificates from the server once the request is done but it should have to be done just before sending the info in the SAME request.""",Normal
"""Please enhance LaunchFolderAsync to accept any IStorageItem (file or folder) as the first argument.""",Suggestion
"""Right now we can't able to assign ItemsSource to MapIcon in here map for universal apps please allow to bind so can have easy to implement the apps having multiple Map Icons loads from database.""",Suggestion
"""We have to provide different versions of our client application at the same time as converted app in the store.""",Normal
"""For example if in the msi/ appx is added folder like Samples or Projects it cannot be found by the open/ save dialogs with set Initial Directory opened by the installed executable even if the folder is installed in the installed executable's folder.""",Normal
"""The new Notification access is awesome but is it possible to add Overlay UI andÊ ServicesÊ ( you will find it under accessibility settings in Android) to RS2.""",Suggestion
"""It will make UWP more powerful like win32 and also let dev make some powerful and useful apps likeÊ Universal CopyÊ and 'Native Clipboard .""",Normal
"""There should be an option if the busness store settings that if checked will send the updated app to the New LOB apps section under manage apps.""",Suggestion
"""I wish that garbage collection was optional for C# UWP apps.""",Suggestion
"""Add an easy to use and customizable Ribbon control like the ones found in the Office Mobile apps that scales on PCs to Phones.""",Suggestion
"""There should be a PowerShell prompt in Device Portal that lets me run extra commands.""",Suggestion
"""It should be possible to create Visual Studio Centennial Project in WinForms WPF Win32 MFC etc which should also allow mixing of UWP Code (Like XAML UI) with full interop between native and UWP Platform.""",Suggestion
"""Ada 2012 has the ability to express pre- and post-conditions and add them in an easy manner; if these were to be put into the APIs you could block erroneous data from being passed into the API's function which in turn should make things more stable (or at least give more meaningful error-messages than 0x80072f8f 0x800f0906 0xc004f074 and the like).""",Suggestion
"""My suggestion is that Microsoft create an Cordova AdControl and Mediation plugin.""",Suggestion
"""We frequently need to automate tests that run as different test users so that we can test workflow etc.""",Normal
"""Allow the developer to query Windows 10 Store with RESTfull API service.""",Suggestion
"""Would be nice to have a market place where you can buy sample startersÊ themes and plugins from independent developers.""",Suggestion
"""Now that Microsoft has bought Xamarin integrated it in Visual Studio and made it free it would be awesome to replace Xamarin.Forms Xaml syntax with current UWP so that Devs can benefit from all the new rich features such as RelativePanel x:Bind Adaptive Triggers Live Visual Tree etc and also no learning curve for Xamarin.Forms-specific naming conventions (e.g StackLayout instead of StackPanel)""",Suggestion
"""I'd like to see support for having winappdriver log to a local file as well as support for setting log levels.""",Suggestion
"""Would be nice to have a market place of beautifully designed apps submitted by independent developers.""",Suggestion
"""please let me know when you will add more payment options.""",Normal
"""You could consider doing the same.""",Normal
"""On the screen Select the features you want to install if I select the Windows Software Development Kit feature at the bottom it installs 1.6GB worth of stuff including headers libraries and source code.""",Normal
"""If there is no api to access this information enterprise application development with uwp becomes uninteresting.""",Normal
"""Something that would really give the MapControl a leg up over ESRI would be the ability to create a ShapeFile object and pass it as a parameter to something like: MapElement.CreateElementsFromShapefile(shapefile) and get a list of MapElements that could be added to the map.""",Suggestion
"""At least please provide app price conversion list between USD and local currency.""",Suggestion
"""Think of foreign developers!""",Normal
"""It's better if we wake up early.""",Normal
"""Since most of us don't have a trademark on app names this should be forced by the store (everybody will benefit with this Developers and Microsoft with a cleaner app store).""",Suggestion
"""Adding Disqus to the Windows Blog would be a great way to improve developer engagement and build the Windows Developer community.""",Suggestion
"""This suggestion is for the Windows Blog and is asking to improve its current commenting system by replacing it with Disqus: https://disqus.com/""",Suggestion
"""Trying to bind to a Uri will either throw an exception or give a compiler error (I can't remember which) and certainly won't display an image.""",Normal
"""You can write your own converter for System.Uri to an image source type but then you have to manually specify the converter on each binding plus you lose any (performance) tweaks MS may have made in their own converter.""",Normal
"""It might make sense to have another method alongside RequestVerificationAsync that allows consent verification via PIN or password but there needs to be a way to request biometric-only consent verification.""",Suggestion
"""Would be great to have these bugs fixed soon.""",Normal
"""For older browser that do not fully support ES6 the code could be transpiled into ES5 by babeljs traceur etc.""",Suggestion
"""However it would be even better if it allowed users with the developer role to create app packages in Visual Studio.""",Suggestion
"""I would expect the store to be capable of searching the partial words also or may be give an advance search option where people can tell where the word should be searched.""",Suggestion
"""The only workaround provided by MSFT is to manually periodically wake up and reschedule a bunch of notifications ahead of time.""",Normal
"""If Microsoft really wants to get into the IOT they should really support version 4.2 with IPv6 communication over Bluetooth""",Suggestion
"""Start typing something in the search tab and try to scroll to the bottom most element while the inputpane is open you cant see the last element.""",Normal
"""How to you intend your Surface Pro users to keep the Surface steady with one hand while taking a look at the small preview and clicking on a small button with the other hand?""",Normal
"""I have some great ideas and working on this since some weeks and when I tried to implement scheduling I was surprised to see that this is not available on Windows.""",Normal
"""Please make support for setting set AutomationId on CoreWindows and MessageDialog!""",Suggestion
"""Another even better option instead of adding the edit extensibility would be adding an ""open withÉ"" option in the built-in photos app.""",Suggestion
"""UWP really needs a way to handle master-details situations easily maybe something like UISplitViewController offered in iOS SDK""",Suggestion
"""This can give an app the false impression of being able to modify a non-app calendar (until a Save is attempted and fails with unauthorized exception).""",Normal
"""Seeing as SplitView is a control used to divide content between and pane and content area it would make sense for SplitView to allow a PanePlacement.Top and PanePlacement.Bottom in addition to its current Left and Right parameters.""",Suggestion
"""I would like to recommend adding the ability to upload screenshots in 1080x1920 pixel size.""",Suggestion
"""Would be really helpful to have FindAncestor API added just like in Silverlight 5 and WPF.""",Suggestion
"""Back to how it was on the old dashboard would be ideal just a simple link to toggle between visible and hidden.""",Suggestion
"""I suggest these new maximum lengths: title 500 characters description 10000 characters (same as for app description).""",Suggestion
"""You could also consider implementing this partially: for example allow inheritance only between managed WinRT classes and deriving managed classes from native WinRT classes.""",Suggestion
"""Please modify like this.""",Normal
"""You cannot submit any app during this period.""",Normal
"""If you have any question please contact support.""",Normal
"""If we try to use one of those it answers with a parameter incorrect without any details.""",Normal
"""Nevertheless user experience is very bad if the device state is always unknown upfront.""",Normal
"""Consistency could be ruined if every dev needs to handle manual markup especially as the UI Toolkit""",Normal
"""The Whiteboard app for example resizes graphic images with pinch/stretch because they have fixed aspect ratios.""",Normal
"""Example code which registers a service using Windows' DNS-SD APIs:""",Normal
"""For example: If i want to shut down or take a photo or search for dolphins or want to show the weather to the user or whatever from the uwp app itself.""",Normal
"""This way the app is very robust and flexible.""",Normal
"""This way as membership in a group changes the license assignment for app will automatically change.""",Normal
"""Reason being I do my own 3d rendering without using DirectX for that video portion of my code just Locking the screen DirectDraw surface for it's parameters.""",Normal
"""However there is no toolkit available for Affinity Designer (which is the only design program besides Adobe XD that is available in the Microsoft Store).""",Normal
"""The error is in error.""",Normal
"""I'm okay with a friendly warning perhaps a glyph replacement?""",Normal
"""Not only will this benefit both Microsoft and Samsung but put more power into the hands of the users and developers of both (which are many many people).""",Normal
"""Exactly as the title says.""",Normal
"""Besides it will have a broader reach to consumers.""",Normal
"""To wrap this up: I really have faith in what Microsoft and doing and Cortana while it needs improvement it can prove to be a great competitor that what's out in the market but being limited to few regions it just not useful and that sucks.""",Normal
"""I got several user feedback if I could provide a larger compact overlay.""",Normal
"""Seems my users would prefer watching a video always-on-top with a larger size.""",Normal
"""Currently to interact with a DataGrid's rows you must specify a SelectionChanged event.""",Normal
"""The WPF Grid control had a ShowGridLines property.""",Normal
"""This property is missing in UWP.""",Normal
"""It looks that it removes something from the folder but it cannot.""",Normal
"""After a while the contents start moving but there is no way to move to the very top or very bottom using only the touchpad/mousewheel.""",Normal
"""There seems to be a bug in DNS-SD where finished services are not actually getting unregistered.""",Normal
"""I liked Windows 10 Version 1803.""",Normal
"""I would like to try 1809 or maybe some of the rest of you have.""",Normal
"""As a developer I am constantly dropping new packages into the Dev Dashboard.""",Normal
"""Bonus: The cancel button on the upload operation doesn't appear to function either.""",Normal
"""As an early adopter of the platform I have a number of test apps and/or games.""",Normal
"""Some of these users are dirtbags and send me garbage feedback like asdfasdfasdf.""",Normal
"""(I also created a few test groups I can't delete in the past as part of my exploration of the dashboard.)""",Normal
"""The page indicates Duplicate email addresses will be removed yet when I paste in duplicate email addresses they remain.""",Normal
"""Press button Show selected view as standalone and app is chrashing.""",Normal
"""What is the problem?""",Normal
"""I'm currently using a controller mapper like Xpadder and JoyXoff with my Xbox 360 controller.""",Normal
"""The latest OS update to the HoloLens 17134 is missing key features for the Commercial Suite such as Kiosk Mode and others.""",Normal
"""Your recent upgrade keep killing dwm.exe which it's caused display driver to died.""",Normal
"""Most of us don't give a care about Apple features we just want controllable situation and not wasting our time trying to delete virus that you recently given to us.""",Normal
"""No info regarding last update.""",Normal
"""When you registered with wrong account you need to contact Microsoft support and cancel it and needs to signup with correct Microsoft account again.""",Normal
"""Allow rotation/scaling of MapIcons so that they stick relative to when the map is rotated.""",Suggestion
"""Also would like to place triggers at oom levels but that is a seperate issue.""",Suggestion
"""It would be especially powerful and useful to be able to access the DOM that is in the currently loaded page of the WebView control and have full control over querying it and even modifying it if necessary.""",Suggestion
"""If all 3 variations could be merged I think most developers would be able to adjust to it and there would be less confusion in the future.""",Suggestion
"""The best answer would be to simply exempt installed web apps from the group policy defaults for web pages.""",Suggestion
"""And our customers would LOVE to be able to install these apps without having to install Firefox or Chrome first.""",Suggestion
"""For exemple the close button could be a top right triangle or larger cube.""",Suggestion
"""The old format of showing up to 8 screen shots side by side would give a user a better feel for the app as a whole.""",Suggestion
"""Another suggestion is to add another section at the bottom - showing related apps - as long as they meet a certain review standard - to promote cross visibility.""",Suggestion
"""We would prefer it either to show the app's page in the store or to not be included in the results at all if it appears to create an error.""",Suggestion
"""I think you should provide the option to capture audio with an external mic via the 3.5mm jack(and not through a bluethooth external mic).""",Suggestion
"""When running a small SSD for your C drive the emulators can take up a large amount of space so it would be nice to move them to a second hard drive.""",Suggestion
"""please make the theme beautiful by making the icons 4d.""",Suggestion
"""instead of tiles  we want something attractive for instance Windows style icons more than 3 initial screens customized task-bar the action and notification center should be glass style or in customized transparency style.""",Suggestion
Unfortunately the API does not support that (e.g. it logs off account 1 when logging into account 2).,Normal
API uses a WebView-based auth.,Normal
There are a lot of ms-settings:*** commands to launch different settings pages from code on HoloLens but there is no way to call the utilities page under the sysem settings.,Normal
Our primary UWP app is currently compiled as x86 only because there are some limitations of C++ libs we use.,Normal
We've discovered just today that WebGL does not work in WebView in UWP apps compiled as x86 on Windows 10 1803.,Normal
Any idea if this will be fixed in a cummulative update?,Normal
When using MenyFlyout.ShowAt(FrameworkElement Point) with MenuFlyoutPresenter Style with rounded corners or other semitransparency unwanted white background is shown under it in Windows 10 1803.,Normal
This was not happening before on Windows 10 1709 or earlier.,Normal
Our app is using MenuFlyout with shadow effect a lot so it's causing us lot of headache right now.,Normal
The TreeView (from Windows Update 1803) lacks the possibility to select a ceirtain TreeViewNode from code.,Normal
Mouse sensors and other similar harware devices.,Normal
For user the sensors are the different places and ways to touch in space having XYZ coordinates like:,Normal
This is the second question with kind of hardware device is use to.,Normal
And when you type GlyphUri in the VS XAML Editor and type equal sign it pops up an opinions menu to open a FontIcon Wizard.,Normal
When you select either on it automtically adds the font to a Folder under your project called Fonts that you can specify using a ms-appx resource path...,Normal
If you open the FontIcon Wizard it looks similar to the old Windows CharMap Application Except it also has an extra button called Manage Fonts When you click it you get a Font Management Page that lets you Add New Font from your harddisk Download a New Font from nuget...etc...… more,Normal
The document said that `Occurs when the user invokes the system button for close (the 'x' button in the corner of the app's title bar).`,Normal
But when user tapping 'x' button on Sets window ( https://i.imgur.com/WZiITQ6.png ) the event not raised correctly.,Normal
Because - a lot of user post a bug report to the app review on the Microsoft Store.,Normal
The LaunchUriForResultsAsync method works fine.,Normal
But we can't change the size of the window that is opened.,Normal
It is always 500x500.,Normal
This prevents us from using this API.,Normal
When running a UWP app on Win 10 desktop I'm able to add two TimedTextCues to a TimedMetadataTrack with the same StartTime but on mobile it results in a crash.,Normal
I'm guessing this is a bug because it doesn't produce an understandable exception.,Normal
If I add the cues to the track before adding the track to mediaSource.ExternalTimedMetadataTracks the crash happens when adding the track.,Normal
I reproduced this on Mobile Emulator 10.0.14393.0 WXGA 4.5 inch 1GB and on a Lumia 640 running 10.0.15063.1088.,Normal
Windows.Devices.SerialCommunication.SerialDevice can't receive data in some cases.,Normal
3) Comment lines from 105 to 108 where serial device settins read.,Normal
5) Connect to port and try to send data to it,Normal
6) You will see that await loadAsyncTask never ends...,Normal
The last three days I was working hard to solve a problem submitting our UWP app to the store.,Normal
Now I know why it was not working and I want to make my knowledge public.,Normal
We have an UWP app targeting Windows 10 fall creators update which was published successfully to the sore previously.,Normal
 A new version fails the certification process with “10.4.2 App Crash or Freeze”,Normal
Side loadable release builds are also starting and working on our build and test machines,Normal
(This package contains our code compiled with the native tool chain),Normal
This package does always crash after side loading it.,Normal
So this crash is not the problem reported by the certification process!,Normal
Now things are very complicated:,Normal
- The uploaded “.appxupload” package contains the .NET dlls which are compiled via the native tool chain on the Microsoft certification server which generates a package which fails at startup.,Normal
The same build process on my developer machine with the locally installed native tool chain generates perfectly loadable builds.,Normal
Unfortunately there are no more details available from the certification process.,Normal
Also Microsoft support could not help me.,Normal
They build a package which fails without details and I can not download the build package for debugging.,Normal
The test-flight certification process builds the same package internally.,Normal
Fortunately it does not try to start the build as part of the certification process.,Normal
So I was able to install the test flight package on my local machine for debugging.,Normal
And it crashed at startup!,Normal
Using some gflags and VS I was able to find that the entry point for “FormatMessage” was not found.,Normal
- Entry point for “FormatMessage” not found: After some searching I found this https://github.com/AArnott/pinvoke/commit/2843cb918562050fd4e6df1f3fca0c72f4812eb4 and yes I was using this library with the old version.,Normal
So the native tool chain compiles against the wrong entry point which causes the app crash at startup.,Normal
But why was it working on my local machine?,Normal
This is because I am using Visual Studio 15.7.1 which has already fixed the problem.,Normal
Unfortunately the build infrastructure of Microsoft which is used for the UWP certification process (at least for our targeted OS version: Windows 10 falls creators update) uses the buggy version of the SupportedAPIs-x?,Normal
After I used the latest version of PInvoke.Kernel32.dll which contains a workaround for the problem all was fine.,Normal
- The Microsoft Build server for submitted UWP packages is using a buggy “C:\Program Files (x86)\Windows Kits\10\App Certification Kit\SupportedAPIs-x?,Normal
Local release builds created with the native toolchain of VS 15.7.1 are working.,Normal
Here the SupportedAPIs-x?,Normal
I hope this helps!,Normal
Maybe it will help someone.,Normal
Debug build of the app is starting and working on our developer machine,Normal
Notice: DataUri Property and Resource path ms-appx:/// pointing to svg file added to visual studio project under an Svg folder.,Normal
Then MyButton.txt can contain: getting the ms-appx path correct and not mistyped is a serious pain in the neck... that's why Microsoft should let people drag and drop them from their project tree in ms-appx path format....,Normal
For WindowsML and MachineLearning.NET applications we need to monitor processor usage specificly by AI processes in task manager.,Normal
After a trial has expired the expiration date is set to:,Normal
Previously this is messy because it requires setting from C# code to measure height of font and multiply by number of lines to set textbox height from code.,Normal
My approach is 100% XAML and doesn't require messy calculations.,Normal
When HeightLine = -1 then the height is set with Height Property.,Normal
The default value for HeightLine can be set to -1 by default to maintain backwards compatibility,Normal
(not everybody cares about drawing pixels on a paper and placing everything that way.... line numbers is enough for a control panel type setttings page...),Normal
It is not clear in what order I should check these properties to allow a user to continue.,Normal
Let's say I have a couple of views and their related viewmodels.,Normal
The viewmodels have some common logic and common properties that I'd like to put in a base view model class to not repeat myself.,Normal
And if I have 5 viewmodels deriving from my base view model and my base view model has the boolean IsLoading property I want to be able to x:Bind to this IsLoading property from each view.,Normal
Several members of returned JSON from Twitter's API are missing from the Services.Twitter implementation.,Normal
This returns the full URL of a t.co shortened URL in a tweet:,Normal
The title of the URL as displayed in the URL card on the tweet:,Normal
For quote tweets a parameter named quoted_status returns information about a quoted tweet.,Normal
WinRT is littered with Async getters that greatly impede porting code and add unnecessary complexity for many cases.,Normal
When I've already created a dedicated thread anyway off the main UI for processing I don't need nor want WinRT API's spawn even more threads.,Normal
Although the intentions of increased threading throughput are respectable focus on writing API's that are foremost developer friendly.,Normal
Remember Steve Balmer - developers developers developers.,Normal
The new API for Windows 1803 to create DisplayMonitor instance always fails with ERROR_FILE_NOT_FOUND exception.,Normal
No sample code yet available in SDK.,Normal
Tested on two Windows 10 systems with 17134.48.,Normal
Tested in both c++ and c#.,Normal
See console cpp/winrt sample code here:,Normal
Currently there is no way to collect console logs of an installed UWP app from xbox.,Normal
The Microsoft-Windows-WMI-Activity ETW provider has some updated events with new fields on WIndows 10 1803 (specifically event 11 but there may be other ones) but the version field in these events has not been updated.,Normal
what I think cool is getting the LatLong points of visible map layer allowing me to place any useful information on the sides or corner.,Normal
Trackpad activities are not unified across different controls.,Normal
However we can't do the same thing in map control or in photos app.,Normal
It acts just like using a mousewheel with increment and it makes us feel awful.,Normal
broadFileSystemAccess works when min version = 15036.,Normal
PickSingleFileAsync and PickSaveFileAsync functions do not work on IOT they just return nothing.,Normal
Also phone has support but is painful to use why is it different to the PC version?,Normal
Can it be made truly universal please.,Normal
Notepad has been updated to support Line endings from Unix Linux and Mac.,Normal
I would like to have A2DP Sink profile on windows 10 specially on IoT Core I know that most of the times is related to the drivers of the BT chip but citing your site the following RFCOMM services are not supported:,Suggestion
Audio Source (0x110A) and Sink (0x110B),Normal
Its usage would be similar to SelectedForeground and SelectedBorderBrush:,Normal
SelectedBackground property - Gets or sets a brush that provides the background of a calendar item that's selected.,Normal
I experienced problem with UWP ListView particularly using ISupportIncrementalLoading interface as a datasource.,Normal
A few words about problem context:,Normal
In our UWP app there is a ListView and it uses ISupportIncrementalLoading as a DataSource.,Normal
And while next part of data is loading ListView is disabled.,Normal
So the problem in that if you scroll ListView in way you catch ScrollBar and pull it to the down,Normal
when you scroll to the end of the list ListView will be disabled for some period of time (while data is loading).,Normal
And if you release mouse button from ScrollBar,Normal
while ListView is blocked then some strange behavior of ScrollBar appears after ListView became enabled..,Normal
You cannot hover mouse on ScrollBar because when try to do it ScrollBar goes upper.,Normal
Note 1: I've got success with experiencing this problem in UWP app created from scratch (used ListView and ISupportIncrementalLoading).,Normal
I'd like to attach sample app but I don't understand how (of course if it possible).,Normal
Note 2: if discard of using ISupportIncrementalLoading,Normal
the problem exists but a bit another kind of.,Normal
Thanks in advance!,Normal
Unable to prevent auto close of InputPane which is creating issue due to a possible bug of InputPane in UWP with target version 16299 on Tablet.,Normal
For opening InputPane for 2nd Input element you have to tap outside to lose focus then you will have to tap that input again which will focus input and will open InputPane as its focused now through tapping not by tab button of InputPane.,Normal
This issue has been many times on stack overflow but its still answered.,Normal
For 1803 I like that the backbutton is now built-in to the NavigationView control.,Normal
However the placement of the button looks terrible next to the hamburger button.,Normal
I was actually excited to see it was built into the Nav control because i can't figure out where to place the backbutton either such that it doesn;t look weird and out of place... but the built-in nav backbutton doesn't solve the problem either... it still look weird and extreme beta...,Normal
Currently there's a set of COM APIs that provide access to Virtual Desktop-related features like pinning apps to desktops switching desktops etc.,Normal
Unfortunately most of it is undocumented and does not seem to be stabilized (2018 Spring Update for instance changed IApplicationView's CLSID so apps using it stopped working).,Normal
The store listings are not editable for all my applications.,Normal
Graphic materials are absent everywhere.,Normal
I cannot report my problems from dashboard so I do it here.,Normal
use new csproj format* for uwp apps.,Normal
*the one used in dotnet core applications,Normal
Windows is the only platform that doesn't support this natively.,Normal
Even the iPhone has had this for almost eight years.,Normal
I have been experiencing tons of system crashes recently so I disabling my third-party loopback driver to see if it helps but this means I lose this functionality.,Normal
Not having these APIs means I cannot as a developer make an app that uses the Surface touch screen to control music software.,Normal
Android and iOS have popular apps that do this.,Normal
Raspberry Pi and Arduino have countless MIDI projects on GitHub.,Normal
Windows is literally the only platform that restricts musicians in this way.,Normal
Raspberry Pi and Arduino have countless MIDI projects on… more,Normal
DataPackage.OperationCompleted is not raised (at least when pasting text).,Normal
This is contrary to the docs and to expected behavior.,Normal
(It's does with Html but not with Text.),Normal
I have been building computers and my first was a dos and i played game'son it.,Normal
and we can say its windows for Mom and dad.,Normal
RCS messaging allows networks to send text messages over a data connection.,Normal
Up until the latest windows update the virtual keyboard worked fine but now (using my app with the most recent nuget packages) in assigned access mode (tablet mode) the keyboard closes when tapping a different inputbox on a xaml form.,Normal
To get the keyboard to return you have to tap it again and this happens on every single box.,Normal
It didn't do this before the latest update.,Normal
I'm using a tablet with Win 10 Pro build 1709,Normal
2 Hot plug device to unit and idle about 1min,Normal
Found BSOD(0xe6) occurred.FR:1/50,Normal
I have chick bug code 0xe6 is DRIVER_VERIFIER_DMA_VIOLATION.,Normal
I use driver verifier to see what happen but when restart where did I find my log file or result.And how to fix it .,Normal
I can see it relative with USBXHCI.But I have no idea.,Normal
Often the same command is available in an app through different ways.,Normal
It might be placed in a MenuFlyout in a Button in a AppBarButton.,Normal
The problem is that all these controls have different properties for the text content:,Normal
All with the same original and translated text for all languages!,Normal
It is pretty annoying having to duplicate lots or resources just becase the same command has now moved to a different control.,Normal
Currently you cannot create an Emitter unless you are using 48K Wave audio.,Normal
Back in DirectSound you could do L/R panning with any Wave sample-rate.,Normal
One of the benefits of migrating to AudioGraph is support for mp3 & other files but if you want do panning you still have to convert them first.,Normal
I am looking after a solution already over a decade for 3D mouses working over Windows Remote Desktop Connection.,Normal
Still today 3D mouses USB-connected to the local computer and used over a remote desktop connection to external server are not working properly.,Normal
On the field there are hundreds of CAD industrial designers and other engineers still not able to use a 3D mouse on the remote server over Microsoft RDC.,Normal
Normal mouses are working fine but 3D mouse such a SpaceNavigator from 3D Connexion is only able to zoom over RDC.,Normal
Other competitors such as Citrix and HP have already solved this issue with their own Remote Desktop clients.,Normal
Would still keep the Instance property to prevent breaking changes,Normal
App language is English (FlowDirection: LTR),Normal
Swiping a SwipeControl item from the right to the left will reveal the options on the right (as if dragging the item to the left revealing options behind it.,Normal
User changes the language to Arabic (FlowDirection: RTL),Normal
Expectation: User swipes from the left to the right to reveal the options on the left (as if dragging the item to the right to reveal options behind it),Normal
Currently: user swipes from the right to the left to reveal the options on the left (as if the item is moving in the opposite direction of the dragging motion.,Normal
Developers will pass in a UPN (user@domain.com) which will bypass the initial Realm Discovery Dialog - thereby reducing the number of dialogs the user sees during login to the graph.,Normal
We use MediaComposition to generate thumbnails for mp4 video files.,Normal
It's working great on physical machines.,Normal
But on virtual machines we get a InvalidCastException.,Normal
It's happening on multiple different virtualizers (Parallels VirtualBox ...).,Normal
Here is a small testing UWP app:,Normal
I've also posted the full exception there.,Normal
Transferring large amounts of data (10kB) takes way to long when transferred via BLE using native windows functionality as the min connection interval seems to be quite large.,Normal
Using an BLE-Dongle via HCI where it is(!),Normal
possible to set the min conncetion interval the transfer duration of the same data is approximately four times lower than with native BLE.,Normal
Not able to retrieve MAC address of device.,Normal
Without a Header Attribute for the Button Control... it looks like ****... and doesn't line up....,Normal
That would be sort of like going to Starbucks and telling the casher person to leaving room for Cream in your Coffee... where the cream layer is for your Headers....,Normal
The reason why Button needs a Header Attribute is because if I make a grid of a TextBox with Header Field set and a place a button next to it... it looks likes like **** without the header padding to push the button down.,Normal
In the case where no bing maps data is being used (e.g.,Normal
Ideally some way to disable the bing maps access explicitly plus some smart watermark (i.e. 1 ms resolution.),Normal
I believe there is progress coming way for this issue already but I want to post it just to show my desire for it.,Normal
I am attempting to use lsof to find an open port for an application but rather it returns sock: can't identify protocol.,Normal
This occurs because /proc/net/tcp is empty and thus the socket cannot be identified as TCP.,Normal
I selected a set of 3rd party drivers and my PC immediately failed to boot.,Normal
Now I have a painful regime of monkey motion to go through to test them one by one (even with binary search it's going to be painful).,Normal
Thanks in advance for considering this.,Normal
